id,payment_id,party,due_date,amount,status,created_at
1973,PMT-11973,Cook Inc,2024-05-01,179677.14,Overdue,2024-05-13T05:00:58
1974,PMT-11974,Torres-Harrison,2025-05-13,158410.01,Paid,2025-03-21T17:20:32
1975,PMT-11975,"Roman, Horn and Harrison",2025-06-17,90701.35,Paid,2023-02-07T12:01:53
1976,PMT-11976,Ramirez-Cooke,2025-05-21,148533.29,Pending,2023-05-12T03:48:25
1977,PMT-11977,Schultz PLC,2023-12-29,198977.98,Overdue,2025-10-13T04:52:44
1978,PMT-11978,"Newman, Gomez and Briggs",2024-04-29,97094.97,Overdue,2023-01-26T10:52:06
1979,PMT-11979,Mendez-Flores,2024-05-04,119849.59,Pending,2024-04-21T16:18:55
1980,PMT-11980,Gray Inc,2025-02-04,22999.18,Overdue,2024-11-12T05:04:53
1981,PMT-11981,"Holland, Wood and Butler",2025-01-27,183941.70,Pending,2025-06-24T14:23:15
1982,PMT-11982,"Walker, Perez and Anderson",2024-04-30,137936.90,Pending,2024-08-26T11:36:29
1983,PMT-11983,Collins-Smith,2025-02-17,81584.93,Pending,2025-06-13T20:29:28
1984,PMT-11984,Pollard and Sons,2025-01-21,198357.73,Pending,2025-10-10T11:21:43
1985,PMT-11985,"Anderson, Collins and Garcia",2025-02-19,146558.15,Pending,2023-06-27T02:43:05
1986,PMT-11986,Mckee-Cox,2025-02-21,101755.65,Pending,2023-05-24T00:45:44
1987,PMT-11987,Sexton PLC,2024-06-16,167266.33,Overdue,2022-12-29T09:27:21
1988,PMT-11988,Rose Ltd,2024-02-20,195675.28,Overdue,2024-06-15T18:11:49
1989,PMT-11989,"Hale, Hill and Jackson",2025-07-19,193506.47,Paid,2025-03-02T21:58:02
1990,PMT-11990,Garcia Group,2025-07-14,190950.83,Pending,2025-02-06T16:18:18
1991,PMT-11991,Hayes Group,2024-07-15,181959.05,Paid,2024-12-28T18:52:17
1992,PMT-11992,Gonzalez-Murray,2025-10-01,167904.73,Pending,2023-04-09T13:29:46
1993,PMT-11993,Day-Burton,2024-12-16,37519.10,Overdue,2023-10-20T14:15:11
1994,PMT-11994,Peterson Group,2025-08-10,148976.32,Paid,2024-04-07T21:25:02
1995,PMT-11995,Duncan-Hurley,2024-11-25,70934.15,Overdue,2023-12-26T18:26:15
1996,PMT-11996,Parker-Cantu,2024-07-15,118026.37,Pending,2025-10-18T04:14:09
1997,PMT-11997,"Diaz, Norton and Stevens",2025-03-08,138646.52,Pending,2024-04-25T06:57:43
1998,PMT-11998,Smith-Long,2024-10-06,91928.93,Overdue,2023-04-14T09:32:26
1999,PMT-11999,Drake-Phillips,2024-12-26,64776.04,Overdue,2024-03-21T06:30:16
2000,PMT-12000,"Smith, Hood and Jones",2025-09-22,80272.40,Overdue,2023-12-04T16:03:55
