id,date,description,inflow,outflow,balance,created_at
1789,2021-10-28,Form side trade movement industry.,48781.45,31037.66,17743.79,2021-08-06T21:27:14
1790,2025-10-19,Could management president man around country.,35301.94,33638.17,1663.77,2020-12-30T07:11:21
1791,2021-08-28,Air institution respond account later.,21940.76,5068.93,16871.83,2021-06-16T18:36:12
1792,2022-02-20,Fund baby party suffer produce fall number.,36747.64,34979.69,1767.95,2025-10-26T20:09:08
1793,2024-10-20,System standard executive reality fall country yard dream.,26375.15,924.98,25450.17,2021-01-03T09:46:05
1794,2024-07-28,Election house military bag.,49647.70,3211.82,46435.88,2023-10-06T15:02:10
1795,2024-05-26,Professional effort collection out identify.,39325.97,12801.33,26524.64,2023-06-11T08:34:09
1796,2023-06-02,Travel run measure partner.,27025.62,25464.15,1561.47,2025-09-09T22:02:13
1797,2021-06-11,Argue cover surface full.,11746.74,29359.91,-17613.17,2022-07-30T07:56:12
1798,2021-10-06,Various service never role travel account.,10014.33,3113.06,6901.27,2022-07-12T09:54:45
1799,2022-06-04,Manager though assume hour I bag.,40927.44,38922.89,2004.55,2024-09-23T12:48:00
1800,2023-02-05,Successful process then song.,5972.09,19120.81,-13148.72,2024-05-14T18:26:32
1801,2025-08-06,Matter they mean option well system.,16911.04,39287.40,-22376.36,2023-07-20T20:11:28
1802,2022-03-11,Their party painting parent.,13505.03,23768.02,-10262.99,2024-07-16T06:51:13
1803,2024-07-22,Hold group wind body.,13777.16,28904.29,-15127.13,2021-11-24T20:49:25
1804,2022-02-06,True painting choose wait.,12312.59,33402.68,-21090.09,2023-12-29T14:05:03
1805,2020-11-21,Party attack throughout look.,24839.03,21784.68,3054.35,2021-03-11T17:50:14
1806,2023-09-07,Subject black concern state painting camera.,22479.15,28896.47,-6417.32,2022-03-15T04:21:23
1807,2020-11-16,Interest if such simple.,1950.98,25971.20,-24020.22,2024-09-14T17:09:44
1808,2025-04-09,School go office ahead herself central.,30833.05,16340.10,14492.95,2024-03-08T16:20:24
1809,2024-09-25,Light official official world night charge couple.,6743.12,21115.08,-14371.96,2022-12-06T12:31:28
1810,2022-05-22,Event organization body or issue experience many.,41245.66,36863.50,4382.16,2025-07-30T20:09:34
1811,2023-10-04,Certainly party develop material hit hospital federal.,22026.56,10969.67,11056.89,2023-09-29T05:33:16
1812,2024-04-13,Fall fine life.,45774.82,10122.66,35652.16,2023-02-07T11:23:38
1813,2022-02-05,Hear its oil.,677.63,4597.20,-3919.57,2023-09-21T08:38:05
1814,2022-04-30,Work bad ask bad run edge catch.,22110.90,11772.10,10338.80,2025-02-21T13:02:03
1815,2022-05-22,Economy wide sing.,48526.22,5556.58,42969.64,2022-03-06T11:17:14
1816,2023-04-17,Enjoy shoulder market fear lay baby.,29994.94,27918.85,2076.09,2024-12-17T17:25:53
1817,2021-12-29,Line choice nice story hot.,25549.90,12664.46,12885.44,2025-01-21T19:31:41
1818,2025-10-27,Field figure different bad similar save carry run.,21371.73,25245.09,-3873.36,2020-12-10T13:14:04
1819,2023-04-05,Section firm game attention.,15804.78,13744.12,2060.66,2020-11-04T00:16:59
1820,2024-07-22,Idea would nor himself himself.,42701.82,5987.56,36714.26,2021-10-30T20:44:53
1821,2022-04-19,Street level national total small teacher challenge.,16705.02,31529.93,-14824.91,2021-07-07T01:06:27
1822,2021-02-06,Since interest key.,20095.03,6980.94,13114.09,2023-10-23T12:11:26
1823,2025-03-20,General entire would population series despite also.,8932.78,24284.06,-15351.28,2023-05-18T18:13:45
1824,2021-12-25,Show Mrs talk painting cultural garden stop.,49698.79,6480.69,43218.10,2024-11-02T01:42:06
1825,2024-01-04,Could move human red box memory.,49133.81,16800.94,32332.87,2024-01-29T07:29:26
1826,2023-02-08,Energy story must performance near appear live tax.,30794.59,1746.86,29047.73,2023-12-14T14:07:08
1827,2022-05-15,Attorney of set popular.,33310.36,3955.73,29354.63,2025-09-16T17:44:54
1828,2024-03-25,Ten explain trip general run hard.,49452.83,10391.37,39061.46,2024-11-12T07:11:27
1829,2021-03-30,Mr role catch chance huge method.,11383.23,6545.63,4837.60,2023-06-30T17:37:38
1830,2023-01-02,Line nothing degree least save message network.,35863.49,37112.66,-1249.17,2023-04-08T09:54:57
1831,2023-05-22,Cut street eight leg test fly.,27854.91,26836.79,1018.12,2023-06-18T23:41:45
1832,2024-02-09,Total everybody art type natural myself.,26280.72,39560.89,-13280.17,2025-10-04T15:09:46
1833,2021-04-09,Modern great Congress rich accept.,30807.41,32139.39,-1331.98,2024-12-13T08:23:34
1834,2021-02-25,Be put foreign pick leg final too.,41715.81,26656.36,15059.45,2021-07-06T05:49:20
1835,2021-02-06,Five song same bad.,30291.15,15611.08,14680.07,2022-08-02T15:13:11
1836,2025-01-01,Field new husband magazine body create agreement.,7756.76,25875.96,-18119.20,2025-03-06T12:52:41
1837,2022-10-24,Area though majority financial purpose night.,12644.22,25967.34,-13323.12,2025-03-15T20:15:12
1838,2022-11-16,Produce other money choice simply area.,36982.03,7468.64,29513.39,2023-08-14T02:15:28
1839,2023-11-11,Win during west wall act down trade.,20613.99,17229.19,3384.80,2025-01-14T11:17:02
1840,2023-11-07,Art establish similar night mention religious actually after.,4343.83,9066.22,-4722.39,2022-07-17T22:24:37
1841,2024-07-28,Record east across from stage throw.,20072.21,19889.50,182.71,2025-10-03T23:33:16
1842,2024-11-10,Born shake eat spend girl.,32071.25,2072.23,29999.02,2023-05-21T14:59:36
1843,2022-09-14,Detail probably herself prevent place.,45695.78,8030.85,37664.93,2023-09-26T11:53:47
1844,2022-03-30,Lay Democrat sell field cut station campaign dream.,32591.16,3168.09,29423.07,2023-03-29T20:30:01
1845,2024-12-11,Take southern toward season friend second.,15270.32,30880.96,-15610.64,2022-04-17T12:34:43
1846,2024-10-20,It go stop almost fact.,8046.58,5826.34,2220.24,2022-08-05T13:50:58
1847,2022-09-11,Help old foreign feeling media hospital leader.,11590.72,14625.30,-3034.58,2023-12-10T20:21:41
1848,2024-08-09,Growth conference per action same.,32376.36,1258.18,31118.18,2023-09-14T21:50:27
1849,2025-03-25,Chance history music heart after themselves agency.,36487.26,5945.84,30541.42,2024-07-14T18:56:04
1850,2025-10-15,Thank car dog quite to.,21397.81,34470.98,-13073.17,2020-12-09T04:52:17
1851,2022-02-01,Star number probably argue including various.,42767.61,25467.88,17299.73,2022-04-14T15:51:04
1852,2024-03-03,Represent traditional walk medical man body.,1818.78,31975.07,-30156.29,2021-08-06T06:35:13
1853,2021-11-23,Yeah learn set attorney.,3773.45,24194.74,-20421.29,2022-06-29T20:47:48
1854,2022-11-27,Compare technology after.,1812.98,36282.98,-34470.00,2024-04-08T00:27:35
1855,2020-12-03,Kind why exactly seek.,4179.38,1878.27,2301.11,2024-02-07T01:42:44
1856,2022-02-07,Movement miss rather through through cut street.,5318.98,15689.12,-10370.14,2023-04-21T08:24:11
1857,2025-01-10,Sign message argue national fire range eat.,41726.55,23715.12,18011.43,2021-08-01T03:52:10
1858,2024-09-14,Force direction oil bed member trade none.,16153.76,13592.74,2561.02,2024-08-26T05:37:50
1859,2021-12-19,Fact green should what agent.,15549.09,28810.35,-13261.26,2022-08-05T17:08:32
1860,2020-12-30,Challenge little phone southern.,1937.20,3843.44,-1906.24,2023-01-07T09:06:00
1861,2021-10-23,World about economy despite family small.,44254.27,34771.52,9482.75,2022-08-19T07:25:39
1862,2023-02-16,Hospital but beautiful.,42710.58,5211.72,37498.86,2023-08-20T02:44:59
1863,2025-04-20,Physical firm identify key author rich.,36759.66,19636.61,17123.05,2023-11-13T01:01:38
1864,2021-02-15,Important beat early society.,14905.79,30380.68,-15474.89,2024-04-22T13:59:28
1865,2025-02-08,Soon west week not side show.,34544.05,32175.78,2368.27,2025-10-15T08:33:20
1866,2025-06-18,Inside leader dog thus.,212.42,25868.40,-25655.98,2024-05-04T18:56:43
1867,2023-04-11,Position most each west population example commercial.,9044.90,28563.33,-19518.43,2023-11-20T16:13:51
1868,2021-10-23,Appear well actually full purpose million.,16993.74,26991.31,-9997.57,2021-08-06T13:15:28
1869,2022-01-08,Need provide laugh easy especially also across toward.,28530.55,37357.42,-8826.87,2023-12-19T00:50:52
1870,2024-05-19,Character young take wear talk leg do.,22887.46,37226.00,-14338.54,2023-03-11T16:41:47
1871,2022-05-08,Tonight one day actually ago.,9875.28,19963.00,-10087.72,2022-01-31T13:37:28
1872,2024-08-29,Last town attorney home team report.,47914.31,6313.84,41600.47,2024-04-17T17:51:33
1873,2022-01-06,Physical thousand stay grow.,20583.31,15873.48,4709.83,2021-09-06T19:02:09
1874,2022-01-15,Example doctor control audience good.,41047.95,36039.19,5008.76,2023-01-11T03:12:33
1875,2025-07-30,Eye short rate here production.,28477.52,4239.50,24238.02,2025-08-04T11:20:11
1876,2025-10-29,Along million may three cell.,37474.19,2364.72,35109.47,2024-10-06T11:17:08
1877,2024-01-25,Follow commercial bag become.,26610.71,26713.40,-102.69,2024-04-15T13:15:34
1878,2023-12-07,Offer mother soon total.,37550.36,2629.01,34921.35,2023-01-28T02:40:23
1879,2021-01-10,Modern most actually between seat able early.,5897.24,19787.51,-13890.27,2023-05-22T20:49:35
1880,2021-04-04,Clearly pick so concern.,10669.95,36514.26,-25844.31,2023-07-12T18:21:06
1881,2024-06-07,Set what sense do each home.,46.47,5872.93,-5826.46,2023-05-04T23:31:10
1882,2025-02-27,Age sense strategy state such data government.,1676.25,897.88,778.37,2025-07-03T20:58:14
1883,2024-11-25,Direction food quality rather animal significant evening.,13486.72,5907.80,7578.92,2025-03-26T08:14:30
1884,2020-11-21,Lead bed only practice green.,22919.11,16821.08,6098.03,2020-11-14T22:04:01
1885,2021-01-29,Well road or available figure turn fly.,39452.91,9807.98,29644.93,2025-01-02T01:49:32
1886,2024-05-31,Example improve key cause analysis government wish.,41602.44,25854.39,15748.05,2025-06-04T06:28:46
1887,2025-05-10,Company allow build information.,38139.30,16555.90,21583.40,2021-01-08T00:27:14
1888,2025-05-15,Moment strong trouble statement war speak.,7007.42,17242.23,-10234.81,2023-05-13T17:47:36
1889,2023-08-15,Court challenge may tell science add smile open.,34290.75,14245.29,20045.46,2022-08-18T08:04:32
1890,2025-08-28,Remember word offer base personal.,42368.34,38926.20,3442.14,2024-07-31T13:13:39
1891,2024-04-17,Card throughout gun represent positive reduce.,14222.40,35550.58,-21328.18,2020-12-12T23:41:05
1892,2025-08-20,Particularly dog assume possible should special.,33595.56,10535.34,23060.22,2022-05-12T15:05:08
1893,2023-07-02,Serious do art country produce.,4084.69,16450.00,-12365.31,2022-02-10T02:26:13
1894,2023-10-14,Her center room all for.,7848.12,14960.34,-7112.22,2022-12-05T19:27:53
1895,2023-10-27,Such himself give his group second alone protect.,28650.67,14094.27,14556.40,2021-01-22T03:42:04
1896,2023-01-03,Section these hospital executive.,35852.44,39292.26,-3439.82,2023-09-11T08:13:31
1897,2020-11-24,Stage enough attention can lose human state.,47696.08,21499.39,26196.69,2025-06-01T01:08:56
1898,2021-02-03,Full white use paper financial charge.,24926.65,14366.01,10560.64,2025-09-17T09:04:17
1899,2021-10-26,Last someone difficult voice style purpose.,31965.77,22437.60,9528.17,2020-12-10T00:40:16
1900,2022-03-19,Able establish old recently other eye though high.,46151.93,22551.20,23600.73,2024-01-19T00:52:16
1901,2023-08-12,Air cup member memory ground learn then.,36938.78,2373.38,34565.40,2022-07-27T19:15:52
1902,2025-03-02,Challenge price leave player father class start.,36181.89,26924.23,9257.66,2022-07-11T02:00:36
1903,2021-06-20,They test need baby news.,44080.19,6546.03,37534.16,2024-03-31T12:27:48
1904,2025-10-18,Need loss baby here group soon worry.,39468.19,21176.70,18291.49,2024-01-24T00:38:31
1905,2024-03-29,Than list none example.,39227.29,36676.66,2550.63,2023-05-23T18:00:37
1906,2025-09-21,White eat federal quality close alone meet group.,38135.01,1989.35,36145.66,2023-03-22T08:42:51
1907,2024-07-02,Inside low provide share receive.,43111.56,15974.65,27136.91,2023-11-19T21:48:38
1908,2021-07-15,Military dinner toward deep start.,47071.16,29141.37,17929.79,2024-07-21T11:25:36
1909,2021-04-13,North across market notice best.,1023.53,26354.73,-25331.20,2024-06-04T07:40:52
1910,2024-08-15,Stop protect should free others.,31358.91,39851.27,-8492.36,2020-11-06T02:14:43
1911,2025-10-24,Bar fear month live myself sometimes perhaps.,30154.77,19800.30,10354.47,2021-10-28T07:40:15
1912,2024-04-24,Happy defense fill yeah list.,35245.38,11796.49,23448.89,2023-09-25T02:27:46
1913,2025-08-30,Last lose condition teach he this.,38726.90,9090.54,29636.36,2025-08-31T02:49:00
1914,2021-05-21,Total give guy future computer check.,38785.31,39010.61,-225.30,2025-03-01T11:21:31
1915,2021-09-14,Relate manage role political.,29657.16,12363.30,17293.86,2021-02-20T02:33:52
1916,2021-12-24,Clear writer quality accept baby worker.,33955.26,21012.00,12943.26,2021-02-08T22:08:55
1917,2020-12-06,Attention finish allow career leg ahead.,47434.99,36607.18,10827.81,2024-12-14T07:53:13
1918,2023-02-09,Skill recent house else far threat.,34661.42,29258.45,5402.97,2023-10-22T20:11:34
1919,2023-06-27,Rest find old property inside dark.,43907.74,2151.70,41756.04,2023-05-18T13:08:10
1920,2023-05-22,Our role attack the voice record.,49855.83,35921.82,13934.01,2022-05-12T14:14:50
1921,2025-01-03,Pull clearly recent.,47154.58,5179.15,41975.43,2022-04-23T14:30:15
1922,2025-04-13,Image step knowledge cause.,31814.52,30580.72,1233.80,2020-12-24T19:54:22
1923,2021-01-09,Skin store person statement.,35968.59,36540.44,-571.85,2021-01-01T12:58:29
1924,2023-04-03,Concern Congress big.,24041.33,31483.88,-7442.55,2023-09-22T11:44:33
1925,2025-06-16,Indeed everyone care whole enter next.,39460.68,32218.82,7241.86,2024-01-12T08:40:03
1926,2021-03-30,Civil sort artist management property.,10554.46,30942.15,-20387.69,2024-04-05T14:49:02
1927,2025-05-07,Work easy last wide money purpose.,5138.72,31803.50,-26664.78,2024-02-28T01:56:36
1928,2022-08-02,Part leg their.,20503.60,25112.76,-4609.16,2022-02-22T09:57:59
1929,2025-01-05,Hard ahead truth specific final.,39611.87,34811.92,4799.95,2023-12-02T17:52:18
1930,2021-03-16,North most strong green Congress today any ability.,1089.16,23857.46,-22768.30,2022-10-17T08:32:45
1931,2022-07-05,Certainly ahead son talk example growth Mr despite.,22114.63,11663.01,10451.62,2022-10-17T21:59:06
1932,2025-09-28,Study religious human character.,49214.61,24544.35,24670.26,2025-05-14T23:12:34
1933,2023-08-25,About if guess where.,8252.17,22796.74,-14544.57,2021-09-11T19:29:25
1934,2022-02-10,Population along wind often.,3301.40,25442.19,-22140.79,2024-11-11T20:50:46
1935,2022-07-12,Industry well seat.,6556.72,5147.07,1409.65,2021-06-22T09:13:07
1936,2021-03-22,Discussion many base operation.,6332.37,14219.84,-7887.47,2025-06-23T22:22:38
1937,2025-10-23,Source management government investment.,17432.68,24177.77,-6745.09,2024-07-03T21:31:41
1938,2025-10-17,Congress race necessary rock call.,48480.53,2012.51,46468.02,2021-11-06T14:13:13
1939,2021-04-07,Nature have central letter.,45989.07,30660.21,15328.86,2024-06-30T18:11:07
1940,2025-01-20,Treatment relationship church religious.,14209.29,23685.58,-9476.29,2021-06-27T20:31:35
1941,2024-02-07,Structure suddenly day education already however ten agreement.,88.25,25730.16,-25641.91,2022-11-11T00:23:54
1942,2023-03-30,Position anyone career attorney continue.,23478.62,22919.05,559.57,2024-10-07T18:06:47
1943,2025-06-25,Which tonight century ground control item compare.,4429.69,30680.76,-26251.07,2025-03-13T05:48:59
1944,2025-10-04,Real out his bank big.,41452.31,29735.18,11717.13,2025-04-28T19:14:38
1945,2021-10-24,Exist back remain able laugh technology.,11429.74,27141.87,-15712.13,2023-11-21T14:24:11
1946,2021-11-05,Miss environmental argue Mrs trial image owner score.,17537.18,15156.21,2380.97,2022-05-21T14:45:51
1947,2021-08-30,Challenge always machine brother upon skill most.,48062.92,26026.25,22036.67,2021-10-09T10:23:01
1948,2024-06-16,Who hundred every far people mouth Mr side.,49695.01,8918.17,40776.84,2021-09-14T12:27:46
1949,2024-12-23,Continue join white mention somebody hotel democratic.,10228.77,10609.53,-380.76,2024-09-08T12:18:01
1950,2024-08-19,Traditional follow mother issue rise.,2793.69,34766.66,-31972.97,2021-01-23T07:08:57
1951,2024-11-07,Go break from deal coach money thousand.,34588.84,20564.50,14024.34,2023-02-12T17:44:18
1952,2022-11-04,Near probably head company note.,1005.36,34132.76,-33127.40,2024-10-02T16:20:57
1953,2024-05-30,Visit main become first effort man while its.,10822.77,37599.59,-26776.82,2023-10-15T07:13:45
1954,2022-04-02,Program no war in PM.,11967.02,13151.15,-1184.13,2020-12-02T17:40:31
1955,2021-02-22,Perhaps news actually.,32423.39,9546.00,22877.39,2024-05-11T08:23:42
1956,2023-10-01,Occur listen good imagine.,46647.85,21595.05,25052.80,2023-10-17T14:23:39
1957,2022-09-21,Week many push their.,39170.91,36655.21,2515.70,2021-03-24T12:13:04
1958,2022-08-01,Yes doctor door add.,42844.14,24775.10,18069.04,2021-02-19T23:30:23
1959,2022-01-08,Pattern painting sea anything.,37121.33,8370.85,28750.48,2023-11-13T22:56:21
1960,2022-08-14,Fill action soon friend because.,34548.50,33309.88,1238.62,2023-12-17T18:48:20
1961,2023-04-03,View choose fear late property call.,7802.34,6541.52,1260.82,2024-09-01T09:45:07
1962,2022-12-25,Good hold cell manager think.,31858.75,31765.92,92.83,2021-01-06T20:57:47
1963,2025-04-13,Phone my really knowledge.,9124.41,12342.70,-3218.29,2025-04-20T10:12:56
