id,employee_id,date,status,note,created_at
1837,567,2025-01-26,Absent,Role hotel east he letter indicate discuss.,2025-08-17T21:50:50
1838,343,2025-08-22,Leave,Adult describe order before government according state report.,2025-08-11T20:45:02
1839,208,2024-09-05,Present,Foot space people would brother close sound lead risk.,2023-12-27T19:05:58
1840,708,2025-08-07,Leave,Note summer rich yard main body large identify write.,2025-04-20T02:37:06
1841,1782,2024-06-11,Leave,Available anyone speak entire again.,2024-09-09T11:57:58
1842,888,2025-02-14,Present,Help beat write wrong make close.,2023-12-19T00:37:58
1843,869,2025-10-19,Present,Capital laugh many personal deep popular these anyone.,2024-03-14T15:24:34
1844,1317,2025-03-04,Present,Long figure must usually Republican lay recent value they away.,2023-11-11T11:57:16
1845,1550,2024-01-07,Leave,Pretty mind describe single whole stage rest as.,2024-03-28T00:28:06
1846,1834,2024-05-25,Leave,Trade all garden agree protect.,2024-07-14T20:17:56
1847,221,2024-10-28,Leave,Before safe want rate not difference behind even world various.,2025-10-13T10:46:29
1848,92,2024-04-08,Leave,Almost everyone economic agency business team certain against.,2024-07-23T04:23:14
1849,559,2024-12-15,Present,Bank your apply back for yeah.,2024-09-28T17:36:42
1850,1338,2025-07-24,Leave,Whole blue dinner could task probably care happy collection wall.,2025-08-11T09:00:07
1851,1788,2024-02-07,Leave,Leave training safe report its public think race.,2024-08-18T07:58:45
1852,1493,2025-03-22,Leave,Visit information once share he once.,2025-10-22T20:41:37
1853,1697,2025-07-21,Leave,Send provide store police down save board person.,2023-12-17T19:50:30
1854,1198,2024-12-03,Present,Others with environmental choice upon upon.,2024-08-25T03:00:19
1855,650,2024-10-13,Present,Stop son include about concern why art budget.,2025-10-27T08:50:09
1856,1635,2025-06-08,Absent,Think fall spend first product poor pattern.,2025-10-22T19:56:50
1857,1527,2023-12-21,Present,Another stay of activity despite.,2024-05-31T10:35:57
1858,598,2024-02-28,Present,Information industry discussion also safe consumer experience win.,2025-01-25T18:00:35
1859,734,2024-01-31,Present,Alone indicate list explain its end.,2024-02-07T09:44:29
1860,1144,2024-06-26,Absent,Yeah our project writer around number at member since.,2025-06-26T11:47:30
1861,30,2024-06-14,Leave,Eye evidence nothing imagine pass throw boy ago.,2025-02-05T19:45:38
1862,163,2024-05-15,Leave,Mean fish second then within.,2024-06-13T09:39:59
1863,496,2025-09-22,Leave,According rock official site follow.,2024-12-01T18:40:47
1864,546,2024-04-06,Absent,Participant chance approach husband data cold today control drive.,2024-10-01T13:25:09
1865,1289,2025-07-17,Absent,Happen despite before their benefit network since hotel require.,2023-12-27T09:28:26
1866,1465,2025-10-11,Present,Land since two build.,2024-07-16T19:04:58
1867,1988,2023-11-08,Leave,Sport thought purpose early life vote teach.,2024-12-11T16:48:54
1868,1410,2025-10-16,Absent,Reveal truth data evening green least believe.,2025-02-03T11:40:52
1869,1862,2025-06-10,Present,Letter five drive direction phone politics him.,2025-04-26T22:41:38
1870,1605,2025-10-03,Absent,Perhaps war fall challenge particular return positive.,2025-03-25T06:53:58
1871,522,2024-07-20,Present,Heart same spend within increase weight yard yes role.,2023-11-10T16:08:31
1872,1821,2024-05-04,Present,Strong conference century vote.,2025-06-14T22:15:42
1873,352,2025-06-09,Absent,Democratic seek body hair scientist alone east recent suggest center.,2025-04-22T18:52:03
1874,621,2023-12-04,Absent,Beat view left onto pressure though wait.,2024-06-01T19:01:28
1875,278,2025-07-24,Absent,Conference some between grow cover low sell market past compare.,2024-08-22T14:07:52
1876,1418,2025-01-22,Absent,Play beat reveal almost cold usually sit issue.,2024-12-19T18:45:50
1877,1412,2025-01-23,Present,Decision do majority almost.,2024-10-02T10:12:20
1878,1433,2025-09-21,Leave,Avoid since them wall identify arm answer just.,2024-08-08T13:54:47
1879,1516,2024-02-02,Present,Environmental identify rock site still hospital push almost coach.,2025-04-09T06:06:00
1880,585,2024-08-22,Absent,Partner line watch generation memory start.,2025-02-13T08:58:48
1881,434,2025-08-14,Leave,Song current few green then PM.,2024-05-17T15:02:38
1882,1901,2024-03-02,Leave,Pm form best glass sure politics degree.,2024-01-05T21:48:56
1883,815,2025-08-19,Present,Less seven method together finally avoid describe heavy.,2024-04-29T21:02:36
1884,1736,2024-06-08,Absent,Nation lay establish travel upon treatment.,2024-02-21T02:36:32
1885,260,2025-03-17,Absent,Know factor together music same because.,2025-02-06T06:06:10
1886,54,2024-08-16,Leave,Animal yourself watch strong hard identify huge every tend.,2025-10-07T20:51:30
1887,1955,2024-12-20,Present,Yourself couple rate piece specific news fund member military.,2023-12-15T04:57:41
1888,929,2024-11-07,Absent,Care bank player system.,2025-04-11T16:37:01
1889,1450,2024-04-01,Leave,Present partner him for heart physical evening unit.,2024-03-10T02:51:57
1890,567,2023-12-17,Present,Identify technology peace speak money without.,2024-10-23T00:26:19
1891,753,2025-07-23,Leave,Church four responsibility lay yes middle peace.,2025-05-02T11:37:14
1892,486,2024-08-15,Leave,Benefit hospital firm nor laugh political.,2024-08-18T11:12:44
1893,1433,2025-01-09,Leave,Truth answer different mean still activity enter movement entire.,2024-01-14T22:12:40
1894,1685,2025-10-19,Leave,Pick situation later truth here big bank.,2025-01-16T05:28:48
1895,1649,2025-01-08,Absent,Seven writer bill recognize simply.,2025-06-17T16:25:53
1896,1082,2024-10-09,Leave,Computer with speak carry interesting measure imagine attack perhaps.,2024-04-21T08:46:03
1897,692,2025-08-17,Leave,Detail no despite great very baby student soon.,2023-11-16T21:58:06
1898,381,2024-04-13,Absent,Market middle third consumer involve heart.,2024-04-11T07:00:03
1899,1626,2025-09-30,Absent,Whole beat sing pretty five option same.,2024-02-20T06:58:18
1900,1031,2024-01-23,Present,Sport improve necessary house apply decide act Mrs according no.,2024-10-17T02:17:16
1901,40,2024-09-18,Leave,Wonder amount hotel want happen record lay away threat reality.,2024-04-19T00:18:55
1902,201,2025-06-11,Leave,Difficult wide sound dinner this answer high.,2023-11-27T20:45:48
1903,1327,2025-02-03,Leave,Produce sound price physical tend quite green technology score level.,2024-06-22T17:49:35
1904,210,2024-04-09,Present,Address with shake system everyone together between herself tonight bad.,2025-09-04T03:50:43
1905,313,2024-02-23,Absent,Something almost old indeed stay close front statement plant education.,2024-12-04T23:36:51
1906,1605,2024-07-31,Absent,Young until marriage ever center down he.,2025-05-04T23:30:39
1907,799,2025-04-01,Present,Herself attorney image child however work it for.,2024-09-24T02:40:20
1908,1917,2024-02-16,Absent,Community before full yourself PM.,2024-03-11T22:46:26
1909,1810,2024-08-24,Present,Wait region expect catch job usually accept husband best.,2024-03-15T02:26:29
1910,1597,2024-09-28,Leave,Himself forget consider happy purpose trial report.,2024-10-07T07:30:10
1911,81,2024-01-13,Leave,Fall tax like involve mention base.,2024-11-18T09:12:08
1912,1648,2023-12-10,Absent,Exactly support husband item rise four partner.,2024-09-04T14:19:05
1913,4,2025-02-13,Present,Can speak half add draw PM most summer former story.,2025-10-14T12:27:33
1914,17,2024-06-08,Leave,Born under enjoy question thus easy trial.,2025-01-16T15:30:52
1915,1561,2025-04-30,Absent,Color arm opportunity consumer.,2025-04-05T18:07:56
1916,1203,2024-11-02,Leave,Material address least western director avoid.,2025-05-19T09:24:57
1917,32,2024-03-28,Leave,Notice surface value dinner friend fill travel night another.,2024-06-12T16:17:01
1918,892,2025-02-06,Leave,Research war section expect alone full.,2024-02-06T18:08:39
1919,506,2025-04-09,Absent,Include security visit white why left end mention watch.,2024-08-11T03:14:56
1920,1776,2024-12-09,Present,Never letter method only contain office executive side against.,2025-05-19T13:25:12
1921,1702,2024-10-08,Leave,Low world they whom win church.,2025-03-05T14:55:45
1922,652,2024-10-13,Leave,Less oil dream by base wish building many old win.,2025-03-24T07:46:00
1923,159,2025-04-29,Present,Institution direction although almost up reveal force board last.,2025-10-29T01:09:14
1924,961,2024-05-25,Absent,Too recognize nor half state over rather attorney.,2024-09-17T11:41:27
1925,1330,2024-04-27,Present,Century dinner create population specific.,2025-07-28T11:42:04
1926,483,2025-06-11,Present,Entire concern one me officer.,2024-12-05T12:51:39
1927,901,2025-03-28,Present,Water seat mean party bag feeling bad understand.,2024-05-25T08:28:52
1928,278,2025-01-22,Leave,Still reveal major cold bed enough too design others.,2024-05-08T20:34:21
1929,1732,2024-05-16,Absent,Lay imagine necessary edge ability home example.,2024-03-24T01:56:27
1930,1834,2025-01-12,Present,Candidate system front particularly business trade trouble.,2024-02-10T10:43:52
1931,490,2025-08-20,Absent,Market try field interview hotel since test mother.,2024-03-28T01:09:21
1932,1226,2024-09-27,Absent,Pass oil back poor economy remain account.,2025-06-01T15:22:09
1933,4,2024-08-01,Leave,Attention herself heart a star machine spend address oil wind.,2025-06-10T11:52:52
1934,798,2024-02-03,Present,Same case do market situation.,2025-07-18T02:39:08
1935,632,2025-08-25,Leave,American again often page perform run face create could now.,2024-11-28T13:52:46
1936,483,2025-04-27,Absent,Base future food thousand agreement.,2025-06-06T04:21:39
1937,1564,2024-11-13,Absent,Usually huge job go read art reveal back bring.,2025-07-08T16:02:47
1938,1887,2024-02-06,Absent,Again might minute establish line feeling institution yet baby general.,2023-11-27T18:42:51
1939,1128,2025-09-02,Absent,Rise how difference training start particular politics success machine right.,2024-05-05T08:54:16
1940,369,2025-03-22,Absent,Concern at community attack close newspaper.,2023-11-16T09:24:49
1941,407,2024-03-02,Absent,Far during training why ball city.,2024-03-31T08:44:54
1942,177,2024-10-22,Absent,Ball realize see somebody contain amount indicate development.,2024-03-30T13:29:56
1943,284,2025-03-31,Present,Right between they name seem ever among without source property.,2024-01-28T17:22:19
1944,1403,2023-12-29,Present,Feeling out identify lawyer mouth whether firm machine.,2025-07-19T06:08:58
1945,663,2025-09-11,Present,Network past become whom.,2024-11-18T09:59:12
1946,492,2024-01-11,Present,Its great door against scene.,2024-07-26T12:38:58
1947,51,2024-09-19,Present,Quite short coach produce your TV skill account whose building threat.,2024-04-14T13:52:29
1948,409,2025-06-03,Present,Thank use top music quality set sing.,2024-05-28T14:23:38
1949,690,2025-07-07,Absent,War beyond key president develop worker never.,2024-05-16T17:04:14
1950,1179,2025-09-05,Absent,Account nor generation impact they quickly who.,2024-02-09T22:25:42
1951,557,2025-05-22,Absent,Himself art quickly eight keep argue source bed.,2025-05-22T04:54:59
1952,1564,2024-11-09,Absent,Election difference become someone already.,2025-07-12T03:45:05
1953,1877,2024-06-26,Present,Soldier travel computer if cup add hospital teach.,2025-08-25T21:28:12
1954,391,2024-06-19,Present,What school first store method street.,2024-11-29T12:30:00
1955,144,2023-12-14,Present,Four window wait ready throughout commercial.,2025-06-10T03:36:29
1956,731,2025-07-03,Present,Walk such man suffer analysis already.,2024-05-13T11:55:50
1957,1219,2025-03-14,Absent,Maintain vote after thing leave his.,2024-07-09T23:23:13
1958,1031,2024-07-15,Present,Job eight agent southern performance work lawyer scene share.,2025-08-24T02:34:28
1959,1250,2024-12-31,Absent,Allow fear parent thought hair under prevent animal.,2023-12-04T23:07:00
1960,1105,2024-05-25,Leave,Close outside wonder before find our music organization within.,2024-02-02T16:17:21
1961,617,2025-06-11,Present,Head cost standard people far.,2024-02-17T05:20:38
1962,289,2024-04-14,Absent,Us call pay note guess case live get coach movement.,2024-04-21T18:58:17
1963,1344,2024-04-25,Absent,Rock few prove former treat modern food cause meeting conference.,2024-11-28T11:48:10
1964,405,2024-02-09,Present,Enter budget travel heavy card join.,2025-10-18T07:06:30
1965,754,2025-05-26,Absent,Travel alone serve whatever learn prevent picture.,2024-12-24T19:04:55
1966,1810,2024-03-02,Present,Difference customer able lawyer south.,2024-09-15T14:29:12
1967,37,2023-11-26,Leave,Daughter condition class fly guess even.,2025-04-11T11:00:48
1968,1804,2024-03-31,Leave,Heavy cell hospital avoid if.,2024-11-30T09:01:24
1969,61,2024-03-10,Present,Specific truth teach image account wall draw red movie operation.,2025-09-18T05:42:49
1970,1315,2023-11-11,Leave,Quite nothing fly court me.,2024-02-24T13:11:50
1971,1933,2025-05-14,Absent,He small product official development teach indeed partner prevent instead.,2024-01-23T03:24:12
1972,1417,2025-04-16,Leave,Environment serious sort dog last.,2025-10-07T14:00:27
1973,241,2025-04-23,Present,Federal ten second visit able sound whether worker.,2025-05-31T03:48:28
1974,156,2025-09-08,Absent,Office field hold create go choose develop why around challenge.,2025-01-13T02:16:50
1975,1682,2025-03-26,Absent,Argue me whether author born from sure perhaps nice class.,2025-03-15T16:43:10
1976,1312,2024-12-20,Absent,Sure color audience day the become would public.,2024-08-29T07:23:10
1977,402,2025-05-18,Leave,Rich industry instead I stage those current right like ready.,2024-02-09T04:01:42
1978,777,2024-08-05,Absent,Score street white people draw apply specific admit him run newspaper.,2024-10-01T09:56:41
1979,1017,2024-01-08,Present,Instead their represent product far another time weight perhaps.,2024-10-22T10:20:18
1980,425,2024-12-16,Absent,Out loss thought any sell machine safe mean hear.,2025-03-04T13:41:45
1981,627,2023-11-09,Absent,Suffer only forward exactly final quality peace.,2024-02-19T12:09:06
1982,1806,2024-06-24,Leave,Century trial test manage capital.,2025-09-30T22:51:30
1983,401,2023-11-26,Absent,Black particularly media training everybody garden financial ball yet.,2025-08-02T07:38:00
1984,171,2024-08-18,Leave,Fire shake partner view though bag role today.,2024-11-30T23:03:10
