id,name,payload,created_at
1464,Forecast 1464,"{""forecast_id"": ""FCAST-1464"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [22208.36, 13386.11, 37174.48, 18457.74, 18488.94, 29166.77]}], ""meta"": {""created_by"": ""Mitchell French"", ""notes"": ""Mission compare into tax if.""}}",2025-04-06T22:54:20
1465,Forecast 1465,"{""forecast_id"": ""FCAST-1465"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [9431.31, 48524.93, 33336.32, 14544.2, 14869.69, 41099.66]}], ""meta"": {""created_by"": ""Shannon Mitchell"", ""notes"": ""Technology firm culture.""}}",2024-12-16T23:24:10
1466,Forecast 1466,"{""forecast_id"": ""FCAST-1466"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [38554.33, 5952.69, 35802.62, 25159.82, 10582.67, 27971.13]}], ""meta"": {""created_by"": ""Patrick Diaz"", ""notes"": ""Contain pull report light.""}}",2024-02-12T11:18:27
1467,Forecast 1467,"{""forecast_id"": ""FCAST-1467"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [27028.62, 23716.37, 1123.55, 33765.82, 12441.58, 12042.02]}], ""meta"": {""created_by"": ""Danny Harris"", ""notes"": ""Front notice fire defense exactly chair cover.""}}",2025-05-06T11:44:24
1468,Forecast 1468,"{""forecast_id"": ""FCAST-1468"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [34181.24, 39658.8, 25521.7, 43336.0, 40508.29, 36476.77]}], ""meta"": {""created_by"": ""Susan Skinner"", ""notes"": ""Term animal last community at.""}}",2024-06-01T05:48:34
1469,Forecast 1469,"{""forecast_id"": ""FCAST-1469"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [26883.52, 14584.14, 40267.17, 27305.18, 49660.55, 20852.43]}], ""meta"": {""created_by"": ""Billy Jordan"", ""notes"": ""Home general speech during hotel through position.""}}",2024-12-15T07:56:57
1470,Forecast 1470,"{""forecast_id"": ""FCAST-1470"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [43442.4, 1896.04, 42490.37, 41011.38, 49655.2, 9905.5]}], ""meta"": {""created_by"": ""Tammy Clarke"", ""notes"": ""Business home director push strategy check method.""}}",2024-12-10T08:24:13
1471,Forecast 1471,"{""forecast_id"": ""FCAST-1471"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [8888.9, 44029.97, 16239.1, 33169.06, 14669.33, 40305.21]}], ""meta"": {""created_by"": ""Steven Watson"", ""notes"": ""Become list however.""}}",2024-10-19T06:21:07
1472,Forecast 1472,"{""forecast_id"": ""FCAST-1472"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [10137.92, 43296.3, 6804.73, 20670.98, 16236.81, 37454.73]}], ""meta"": {""created_by"": ""Christopher Mcdonald"", ""notes"": ""The before security realize drug.""}}",2024-06-28T11:45:55
1473,Forecast 1473,"{""forecast_id"": ""FCAST-1473"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [26866.74, 1205.37, 47352.44, 25336.89, 5923.53, 36769.06]}], ""meta"": {""created_by"": ""Lisa Ross"", ""notes"": ""Situation dinner score reflect.""}}",2024-06-06T16:24:34
1474,Forecast 1474,"{""forecast_id"": ""FCAST-1474"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [43742.46, 19867.48, 49385.26, 10929.15, 4061.62, 35244.5]}], ""meta"": {""created_by"": ""Marcus Watson"", ""notes"": ""Speech look safe interview quality space.""}}",2025-08-08T03:26:01
1475,Forecast 1475,"{""forecast_id"": ""FCAST-1475"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [6146.69, 22889.37, 41575.53, 31521.98, 45708.54, 3425.43]}], ""meta"": {""created_by"": ""Toni Brown"", ""notes"": ""Process hear college bill.""}}",2025-01-26T03:53:22
1476,Forecast 1476,"{""forecast_id"": ""FCAST-1476"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [5383.81, 14525.1, 46979.56, 11282.97, 46030.2, 24267.35]}], ""meta"": {""created_by"": ""David Goodwin DVM"", ""notes"": ""Policy seem here night yet arm meet.""}}",2025-03-01T06:18:17
1477,Forecast 1477,"{""forecast_id"": ""FCAST-1477"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [6722.05, 6239.95, 34803.08, 37629.39, 29895.01, 23865.1]}], ""meta"": {""created_by"": ""Brian Robertson"", ""notes"": ""Adult among sure operation station between apply realize.""}}",2024-06-04T18:11:35
1478,Forecast 1478,"{""forecast_id"": ""FCAST-1478"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [32959.35, 21332.1, 39253.04, 6143.15, 31886.71, 20009.73]}], ""meta"": {""created_by"": ""Emily King"", ""notes"": ""Small affect charge yard.""}}",2025-08-07T19:26:08
1479,Forecast 1479,"{""forecast_id"": ""FCAST-1479"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [46438.33, 38267.42, 47055.43, 34503.4, 31225.11, 37811.54]}], ""meta"": {""created_by"": ""Adrienne Nunez"", ""notes"": ""Agreement issue college help.""}}",2024-09-18T06:53:38
1480,Forecast 1480,"{""forecast_id"": ""FCAST-1480"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [3495.5, 25859.01, 5827.59, 32752.69, 42424.65, 32170.49]}], ""meta"": {""created_by"": ""Brenda Cooper"", ""notes"": ""Now move certain shoulder across.""}}",2024-12-14T22:50:30
1481,Forecast 1481,"{""forecast_id"": ""FCAST-1481"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [41252.3, 17104.18, 18868.27, 1461.85, 6903.54, 11095.62]}], ""meta"": {""created_by"": ""David Clarke"", ""notes"": ""Season amount thousand possible customer.""}}",2025-10-24T22:03:39
1482,Forecast 1482,"{""forecast_id"": ""FCAST-1482"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [22439.93, 11949.39, 26975.35, 35602.27, 2109.06, 46208.57]}], ""meta"": {""created_by"": ""Diana Perez"", ""notes"": ""Scientist dream few job window.""}}",2024-02-21T14:12:30
1483,Forecast 1483,"{""forecast_id"": ""FCAST-1483"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [28347.47, 34123.79, 42018.93, 26606.73, 1169.69, 7742.49]}], ""meta"": {""created_by"": ""William Ross"", ""notes"": ""Score poor his at age.""}}",2025-10-11T07:33:26
1484,Forecast 1484,"{""forecast_id"": ""FCAST-1484"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [23931.12, 38262.19, 36037.88, 23929.46, 47329.18, 6183.4]}], ""meta"": {""created_by"": ""Jimmy Lynn MD"", ""notes"": ""Data seem particular.""}}",2025-10-26T11:08:02
1485,Forecast 1485,"{""forecast_id"": ""FCAST-1485"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [2347.03, 34822.71, 6442.34, 31162.9, 48821.45, 8576.81]}], ""meta"": {""created_by"": ""Elijah Moore"", ""notes"": ""Long property social spring choice.""}}",2025-07-11T14:48:33
1486,Forecast 1486,"{""forecast_id"": ""FCAST-1486"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [44794.11, 34165.46, 44076.65, 29815.85, 49404.36, 13314.4]}], ""meta"": {""created_by"": ""Bethany Barrett"", ""notes"": ""Better value choice.""}}",2025-03-02T01:50:53
1487,Forecast 1487,"{""forecast_id"": ""FCAST-1487"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [25030.09, 6910.11, 10700.31, 17603.55, 12107.57, 22923.03]}], ""meta"": {""created_by"": ""Julie Ferguson"", ""notes"": ""Week news road start case Republican.""}}",2025-07-18T08:29:50
1488,Forecast 1488,"{""forecast_id"": ""FCAST-1488"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [21542.04, 43301.27, 45083.84, 1341.73, 40115.18, 27804.46]}], ""meta"": {""created_by"": ""Sandra Hill"", ""notes"": ""Like house matter but identify strong either short.""}}",2024-08-20T04:15:54
1489,Forecast 1489,"{""forecast_id"": ""FCAST-1489"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [34013.08, 36099.58, 18950.48, 18243.0, 43489.45, 25524.56]}], ""meta"": {""created_by"": ""Michelle French"", ""notes"": ""Boy how card color himself.""}}",2024-05-20T08:33:05
1490,Forecast 1490,"{""forecast_id"": ""FCAST-1490"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [1721.79, 32915.26, 33787.35, 15364.85, 40121.73, 7612.72]}], ""meta"": {""created_by"": ""Troy Stevenson"", ""notes"": ""Yes blue tell toward.""}}",2024-12-26T09:28:12
1491,Forecast 1491,"{""forecast_id"": ""FCAST-1491"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [43940.61, 48236.43, 8951.19, 41387.78, 20144.45, 2864.52]}], ""meta"": {""created_by"": ""Brian Duke"", ""notes"": ""Think blue address long discover always.""}}",2024-02-02T23:22:03
1492,Forecast 1492,"{""forecast_id"": ""FCAST-1492"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [49672.4, 30520.78, 38407.5, 28022.82, 42498.88, 13719.5]}], ""meta"": {""created_by"": ""Kevin Kent"", ""notes"": ""Mention indicate attack mouth only not large.""}}",2025-07-02T06:42:49
1493,Forecast 1493,"{""forecast_id"": ""FCAST-1493"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [33652.71, 1976.23, 40241.5, 34429.77, 18468.86, 22409.6]}], ""meta"": {""created_by"": ""Cassidy Scott"", ""notes"": ""Challenge financial character remain.""}}",2024-10-20T22:20:08
1494,Forecast 1494,"{""forecast_id"": ""FCAST-1494"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [34814.58, 13049.48, 42635.52, 45805.14, 18869.18, 37679.82]}], ""meta"": {""created_by"": ""Joseph Hutchinson"", ""notes"": ""Friend standard view.""}}",2023-12-03T05:35:33
1495,Forecast 1495,"{""forecast_id"": ""FCAST-1495"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [43996.12, 7959.84, 16770.85, 37054.19, 42097.75, 44837.81]}], ""meta"": {""created_by"": ""Debra Blackwell"", ""notes"": ""Series record husband us us tonight.""}}",2025-02-19T01:18:49
1496,Forecast 1496,"{""forecast_id"": ""FCAST-1496"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [41349.12, 20031.36, 1216.18, 46459.44, 11661.7, 18834.96]}], ""meta"": {""created_by"": ""Bradley Glenn"", ""notes"": ""Loss add attention look list anything indicate main.""}}",2025-07-11T13:36:43
1497,Forecast 1497,"{""forecast_id"": ""FCAST-1497"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [48982.03, 47794.57, 32790.11, 38575.34, 44746.61, 8670.5]}], ""meta"": {""created_by"": ""Peter Tran"", ""notes"": ""Worker challenge government treat.""}}",2024-01-11T00:39:39
1498,Forecast 1498,"{""forecast_id"": ""FCAST-1498"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [42578.2, 35438.0, 35047.07, 31380.14, 43419.42, 29316.48]}], ""meta"": {""created_by"": ""Jesus Garcia"", ""notes"": ""Want hold kitchen here ever.""}}",2025-07-17T05:50:40
1499,Forecast 1499,"{""forecast_id"": ""FCAST-1499"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [15139.36, 42908.69, 25666.07, 11799.14, 1500.73, 45730.86]}], ""meta"": {""created_by"": ""Steven Peters"", ""notes"": ""Hand great large item.""}}",2025-10-02T03:44:00
1500,Forecast 1500,"{""forecast_id"": ""FCAST-1500"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [37190.92, 30433.66, 40664.99, 40888.32, 16503.25, 12203.02]}], ""meta"": {""created_by"": ""Brett Garcia"", ""notes"": ""Into admit window head where outside technology ten.""}}",2024-01-15T19:51:22
1501,Forecast 1501,"{""forecast_id"": ""FCAST-1501"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [8220.65, 19046.75, 4492.14, 24337.29, 18871.69, 40569.59]}], ""meta"": {""created_by"": ""Maureen Riggs"", ""notes"": ""Rest energy how always enough buy staff.""}}",2024-08-30T12:23:44
1502,Forecast 1502,"{""forecast_id"": ""FCAST-1502"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [27952.43, 20018.6, 15249.28, 35932.84, 13008.33, 33719.58]}], ""meta"": {""created_by"": ""Elizabeth Gutierrez"", ""notes"": ""Be manage both through each why carry worry.""}}",2024-06-26T04:54:04
1503,Forecast 1503,"{""forecast_id"": ""FCAST-1503"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [46850.19, 43262.59, 12400.95, 27947.58, 5580.15, 16966.73]}], ""meta"": {""created_by"": ""Dana Clayton"", ""notes"": ""Season administration security really.""}}",2024-08-02T08:29:09
1504,Forecast 1504,"{""forecast_id"": ""FCAST-1504"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [41189.08, 44142.76, 14530.73, 25434.78, 13719.26, 49687.63]}], ""meta"": {""created_by"": ""Jessica Baker"", ""notes"": ""Can service few how.""}}",2024-06-22T03:37:22
1505,Forecast 1505,"{""forecast_id"": ""FCAST-1505"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [25038.61, 41192.88, 29675.18, 21799.83, 47998.65, 16682.81]}], ""meta"": {""created_by"": ""Darlene Chaney"", ""notes"": ""Race yard care late good almost case.""}}",2025-01-24T04:38:57
1506,Forecast 1506,"{""forecast_id"": ""FCAST-1506"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [13092.31, 17511.04, 37478.54, 45805.31, 6447.19, 27754.42]}], ""meta"": {""created_by"": ""Jeanne Torres"", ""notes"": ""Level act bill field together several stop spring.""}}",2025-07-10T02:26:21
1507,Forecast 1507,"{""forecast_id"": ""FCAST-1507"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [4741.64, 23002.97, 25141.29, 40551.82, 7565.33, 30021.49]}], ""meta"": {""created_by"": ""Nicholas Jackson"", ""notes"": ""Organization seat future trouble employee notice lead.""}}",2024-03-19T18:06:48
1508,Forecast 1508,"{""forecast_id"": ""FCAST-1508"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [38488.77, 25389.78, 5824.66, 18751.75, 8583.46, 42850.01]}], ""meta"": {""created_by"": ""Sharon White"", ""notes"": ""Should but task size fly around save also.""}}",2025-08-16T07:58:07
1509,Forecast 1509,"{""forecast_id"": ""FCAST-1509"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [32335.1, 38358.93, 40792.81, 23631.13, 12127.05, 19784.27]}], ""meta"": {""created_by"": ""Lindsay Pope"", ""notes"": ""Use picture item involve age choice event.""}}",2025-07-10T23:19:53
1510,Forecast 1510,"{""forecast_id"": ""FCAST-1510"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [8521.91, 39551.63, 22321.45, 37169.14, 49547.99, 38813.39]}], ""meta"": {""created_by"": ""Anthony Henderson"", ""notes"": ""Hope exactly administration.""}}",2024-03-04T00:01:38
1511,Forecast 1511,"{""forecast_id"": ""FCAST-1511"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [21719.72, 23666.22, 7925.97, 18547.05, 22635.6, 2338.51]}], ""meta"": {""created_by"": ""Mariah Sellers"", ""notes"": ""Human example deep executive he hold true.""}}",2025-09-08T11:03:06
1512,Forecast 1512,"{""forecast_id"": ""FCAST-1512"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [10975.14, 41518.59, 23728.42, 18721.04, 40469.94, 37980.24]}], ""meta"": {""created_by"": ""Breanna Foster"", ""notes"": ""Western development field.""}}",2024-01-14T13:47:41
1513,Forecast 1513,"{""forecast_id"": ""FCAST-1513"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [24553.53, 49750.49, 37879.29, 24576.57, 36410.34, 11609.14]}], ""meta"": {""created_by"": ""Sara Owens"", ""notes"": ""Million old film describe.""}}",2024-08-10T02:49:32
1514,Forecast 1514,"{""forecast_id"": ""FCAST-1514"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [24847.12, 16037.89, 12185.27, 1781.34, 10099.91, 22672.72]}], ""meta"": {""created_by"": ""Lori Russell"", ""notes"": ""Allow young heavy between.""}}",2025-05-05T12:03:32
1515,Forecast 1515,"{""forecast_id"": ""FCAST-1515"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [41245.56, 42186.29, 25659.49, 16891.56, 23491.92, 9872.33]}], ""meta"": {""created_by"": ""Michael Hunt"", ""notes"": ""Seven those general production student involve green.""}}",2025-08-19T10:51:41
1516,Forecast 1516,"{""forecast_id"": ""FCAST-1516"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [3440.72, 28568.5, 17284.21, 38758.31, 20326.93, 26875.79]}], ""meta"": {""created_by"": ""Christopher Chapman"", ""notes"": ""President ok decide cause sometimes something.""}}",2024-11-16T21:41:06
1517,Forecast 1517,"{""forecast_id"": ""FCAST-1517"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [49081.99, 44781.64, 10110.89, 26293.53, 15712.61, 3238.97]}], ""meta"": {""created_by"": ""William Smith"", ""notes"": ""Operation strong ability owner.""}}",2024-05-26T20:22:40
1518,Forecast 1518,"{""forecast_id"": ""FCAST-1518"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [21414.35, 13282.91, 1503.99, 32982.43, 19485.1, 11136.85]}], ""meta"": {""created_by"": ""Todd Carter"", ""notes"": ""Left support day garden perform nation.""}}",2024-04-06T19:30:10
1519,Forecast 1519,"{""forecast_id"": ""FCAST-1519"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [24433.51, 4312.29, 41906.91, 11119.83, 17574.61, 36604.83]}], ""meta"": {""created_by"": ""Andres Patel"", ""notes"": ""Need cover follow hand.""}}",2025-06-22T21:13:17
1520,Forecast 1520,"{""forecast_id"": ""FCAST-1520"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [48377.86, 20643.45, 21460.88, 7779.79, 30583.36, 11676.52]}], ""meta"": {""created_by"": ""Denise Torres"", ""notes"": ""Special military usually always.""}}",2025-04-30T19:26:54
1521,Forecast 1521,"{""forecast_id"": ""FCAST-1521"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [26921.68, 36379.74, 41958.88, 30761.69, 20915.41, 33919.27]}], ""meta"": {""created_by"": ""Scott Wright"", ""notes"": ""Until role upon commercial beat.""}}",2025-03-21T15:05:22
1522,Forecast 1522,"{""forecast_id"": ""FCAST-1522"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [2480.27, 13899.07, 46007.6, 26642.46, 20275.83, 34291.75]}], ""meta"": {""created_by"": ""Robert Farmer"", ""notes"": ""Decision tree early bed.""}}",2024-10-21T22:57:15
1523,Forecast 1523,"{""forecast_id"": ""FCAST-1523"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [9641.88, 35002.16, 39228.43, 39093.62, 13725.7, 17995.8]}], ""meta"": {""created_by"": ""Manuel Reed"", ""notes"": ""Be direction star help.""}}",2023-12-14T00:32:38
